TXNAME,GENEID
lcl|CP064677.1_cds_QPD36256.1_3694,pstB
lcl|CP064677.1_cds_QPD36257.1_3695,pstA
lcl|CP064677.1_cds_QPD36258.1_3696,pstC
lcl|CP064677.1_cds_QPD36259.1_3697,pstS
lcl|CP064677.1_cds_QPD36260.1_3698,glmS
lcl|CP064677.1_cds_QPD36261.1_3699,glmU
lcl|CP064677.1_cds_QPD36262.1_3700,atpC
lcl|CP064677.1_cds_QPD36263.1_3701,atpD
lcl|CP064677.1_cds_QPD36264.1_3702,atpG
lcl|CP064677.1_cds_QPD36265.1_3703,atpA
lcl|CP064677.1_cds_QPD36266.1_3704,atpH
lcl|CP064677.1_cds_QPD36267.1_3705,atpF
lcl|CP064677.1_cds_QPD36268.1_3706,atpE
lcl|CP064677.1_cds_QPD36269.1_3707,atpB
lcl|CP064677.1_cds_QPD36270.1_3708,atpI
lcl|CP064677.1_cds_QPD36271.1_3709,rsmG
lcl|CP064677.1_cds_QPD36272.1_3710,mnmG
lcl|CP064677.1_cds_QPD36273.1_3711,mioC
lcl|CP064677.1_cds_QPD36274.1_3712,asnC
lcl|CP064677.1_cds_QPD36275.1_3713,asnA
lcl|CP064677.1_cds_QPD36276.1_3714,viaA
lcl|CP064677.1_cds_QPD36277.1_3715,ravA
lcl|CP064677.1_cds_QPD36278.1_3716,kup
lcl|CP064677.1_cds_QPD36279.1_3717,rbsD
lcl|CP064677.1_cds_QPD36280.1_3718,rbsA
lcl|CP064677.1_cds_QPD36281.1_3719,rbsC
lcl|CP064677.1_cds_QPD36282.1_3720,rbsB
lcl|CP064677.1_cds_QPD36283.1_3722,rbsR
lcl|CP064677.1_cds_QPD36284.1_3723,mdtD
lcl|CP064677.1_cds_QPD36285.1_3724,IVL04_19050
lcl|CP064677.1_cds_QPD36286.1_3725,hdfR
lcl|CP064677.1_cds_QPD36287.1_3726,maoP
lcl|CP064677.1_cds_QPD36288.1_3727,IVL04_19095
lcl|CP064677.1_cds_QPD36289.1_3728,ilvL
lcl|CP064677.1_cds_QPD36290.1_3731,ilvM
lcl|CP064677.1_cds_QPD36291.1_3732,ilvE
lcl|CP064677.1_cds_QPD36292.1_3733,ilvD
lcl|CP064677.1_cds_QPD36293.1_3734,ilvA
lcl|CP064677.1_cds_QPD36294.1_3735,ilvY
lcl|CP064677.1_cds_QPD36295.1_3736,ilvC
lcl|CP064677.1_cds_QPD36296.1_3737,ppiC
lcl|CP064677.1_cds_QPD36297.1_3739,rep
lcl|CP064677.1_cds_QPD36298.1_3740,gppA
lcl|CP064677.1_cds_QPD36299.1_3741,rhlB
lcl|CP064677.1_cds_QPD36300.1_3742,trxA
lcl|CP064677.1_cds_QPD36301.1_3743,rhoL
lcl|CP064677.1_cds_QPD36302.1_3744,rho
lcl|CP064677.1_cds_QPD36303.1_3745,wecA
lcl|CP064677.1_cds_QPD36304.1_3746,wzzE
lcl|CP064677.1_cds_QPD36305.1_3747,wecB
lcl|CP064677.1_cds_QPD36306.1_3748,wecC
lcl|CP064677.1_cds_QPD36307.1_3749,rffG
lcl|CP064677.1_cds_QPD36308.1_3750,rfbA
lcl|CP064677.1_cds_QPD36309.1_3751,rffC
lcl|CP064677.1_cds_QPD36310.1_3752,rffA
lcl|CP064677.1_cds_QPD36311.1_3753,wzxE
lcl|CP064677.1_cds_QPD36312.1_3754,rffT
lcl|CP064677.1_cds_QPD36313.1_3755,wzyE
lcl|CP064677.1_cds_QPD36314.1_3756,rffM
lcl|CP064677.1_cds_QPD36315.1_3757,IVL04_19245
lcl|CP064677.1_cds_QPD36316.1_3758,IVL04_19270
lcl|CP064677.1_cds_QPD36317.1_3759,aslA
lcl|CP064677.1_cds_QPD36318.1_3760,hemY
lcl|CP064677.1_cds_QPD36319.1_3761,hemX
lcl|CP064677.1_cds_QPD36320.1_3762,hemD
lcl|CP064677.1_cds_QPD36321.1_3763,hemC
lcl|CP064677.1_cds_QPD36322.1_3764,cyaA
lcl|CP064677.1_cds_QPD36323.1_3765,cyaY
lcl|CP064677.1_cds_QPD36324.1_3766,IVL04_19310
lcl|CP064677.1_cds_QPD36325.1_3768,IVL04_19320
lcl|CP064677.1_cds_QPD36326.1_3769,xerC
lcl|CP064677.1_cds_QPD36327.1_3770,yigB
lcl|CP064677.1_cds_QPD36328.1_3771,uvrD
lcl|CP064677.1_cds_QPD36329.1_3772,IVL04_19340
lcl|CP064677.1_cds_QPD36330.1_3773,corA
lcl|CP064677.1_cds_QPD36331.1_3774,IVL04_19350
lcl|CP064677.1_cds_QPD36332.1_3775,IVL04_19355
lcl|CP064677.1_cds_QPD36333.1_3776,rarD
lcl|CP064677.1_cds_QPD36334.1_3777,IVL04_19365
lcl|CP064677.1_cds_QPD36335.1_3778,pldA
lcl|CP064677.1_cds_QPD36336.1_3780,rhtC
lcl|CP064677.1_cds_QPD36337.1_3781,rhtB
lcl|CP064677.1_cds_QPD36338.1_3782,pldB
lcl|CP064677.1_cds_QPD36339.1_3783,yigL
lcl|CP064677.1_cds_QPD36340.1_3784,bioP
lcl|CP064677.1_cds_QPD36341.1_3785,metR
lcl|CP064677.1_cds_QPD36342.1_3786,metE
lcl|CP064677.1_cds_QPD36343.1_3787,IVL04_19415
lcl|CP064677.1_cds_QPD36344.1_3788,udp
lcl|CP064677.1_cds_QPD36345.1_3789,rmuC
lcl|CP064677.1_cds_QPD36346.1_3790,ubiE
lcl|CP064677.1_cds_QPD36347.1_3791,ubiJ
lcl|CP064677.1_cds_QPD36348.1_3792,ubiB
lcl|CP064677.1_cds_QPD36349.1_3793,tatA
lcl|CP064677.1_cds_QPD36350.1_3794,tatB
lcl|CP064677.1_cds_QPD36351.1_3795,tatC
lcl|CP064677.1_cds_QPD36352.1_3796,tatD
lcl|CP064677.1_cds_QPD36353.1_3797,rfaH
lcl|CP064677.1_cds_QPD36354.1_3798,ubiD
lcl|CP064677.1_cds_QPD36355.1_3799,fre
lcl|CP064677.1_cds_QPD36356.1_3800,fadA
lcl|CP064677.1_cds_QPD36357.1_3801,fadB
lcl|CP064677.1_cds_QPD36358.1_3802,pepQ
lcl|CP064677.1_cds_QPD36359.1_3803,IVL04_19495
lcl|CP064677.1_cds_QPD36360.1_3804,trkH
lcl|CP064677.1_cds_QPD36361.1_3805,hemG
lcl|CP064677.1_cds_QPD36362.1_3806,mobB
lcl|CP064677.1_cds_QPD36363.1_3807,mobA
lcl|CP064677.1_cds_QPD36364.1_3808,IVL04_19545
lcl|CP064677.1_cds_QPD36365.1_3809,srkA
lcl|CP064677.1_cds_QPD36366.1_3810,dsbA
lcl|CP064677.1_cds_QPD36367.1_3811,IVL04_19560
lcl|CP064677.1_cds_QPD36368.1_3812,IVL04_19565
lcl|CP064677.1_cds_QPD36369.1_3813,polA
lcl|CP064677.1_cds_QPD36370.1_3814,IVL04_19575
lcl|CP064677.1_cds_QPD36371.1_3815,yihI
lcl|CP064677.1_cds_QPD36372.1_3816,hemN
lcl|CP064677.1_cds_QPD36373.1_3817,yshB
lcl|CP064677.1_cds_QPD36374.1_3818,glnG
lcl|CP064677.1_cds_QPD36375.1_3819,glnL
lcl|CP064677.1_cds_QPD36376.1_3820,glnA
lcl|CP064677.1_cds_QPD36377.1_3821,typA
lcl|CP064677.1_cds_QPD36378.1_3822,IVL04_19615
lcl|CP064677.1_cds_QPD36379.1_3823,IVL04_19620
lcl|CP064677.1_cds_QPD36380.1_3824,IVL04_19625
lcl|CP064677.1_cds_QPD36381.1_3825,ompL
lcl|CP064677.1_cds_QPD36382.1_3826,IVL04_19635
lcl|CP064677.1_cds_QPD36383.1_3827,IVL04_19640
lcl|CP064677.1_cds_QPD36384.1_3828,yihQ
lcl|CP064677.1_cds_QPD36385.1_3829,IVL04_19650
lcl|CP064677.1_cds_QPD36386.1_3830,yihS
lcl|CP064677.1_cds_QPD36387.1_3831,yihT
lcl|CP064677.1_cds_QPD36388.1_3832,yihU
lcl|CP064677.1_cds_QPD36389.1_3833,yihV
lcl|CP064677.1_cds_QPD36390.1_3834,IVL04_19675
lcl|CP064677.1_cds_QPD36391.1_3835,yihX
lcl|CP064677.1_cds_QPD36392.1_3836,IVL04_19685
lcl|CP064677.1_cds_QPD36393.1_3837,dtd
lcl|CP064677.1_cds_QPD36394.1_3839,IVL04_19700
lcl|CP064677.1_cds_QPD36395.1_3840,IVL04_19705
lcl|CP064677.1_cds_QPD36396.1_3841,fdhE
lcl|CP064677.1_cds_QPD36397.1_3842,fdoI
lcl|CP064677.1_cds_QPD36398.1_3843,fdoH
lcl|CP064677.1_cds_QPD36399.1_3844,fdnG
lcl|CP064677.1_cds_QPD36400.1_3845,fdhD
lcl|CP064677.1_cds_QPD36401.1_3846,IVL04_19735
lcl|CP064677.1_cds_QPD36402.1_3847,IVL04_19740
lcl|CP064677.1_cds_QPD36403.1_3848,IVL04_19745
lcl|CP064677.1_cds_QPD36404.1_3849,IVL04_19750
lcl|CP064677.1_cds_QPD36405.1_3850,IVL04_19755
lcl|CP064677.1_cds_QPD36406.1_3851,rhaM
lcl|CP064677.1_cds_QPD36407.1_3853,rhaS
lcl|CP064677.1_cds_QPD36408.1_3854,rhaR
lcl|CP064677.1_cds_QPD36409.1_3855,rhaT
lcl|CP064677.1_cds_QPD36410.1_3856,sodA
lcl|CP064677.1_cds_QPD36411.1_3857,kdgT
lcl|CP064677.1_cds_QPD36412.1_3858,yiiM
lcl|CP064677.1_cds_QPD36413.1_3859,cpxA
lcl|CP064677.1_cds_QPD36414.1_3860,cpxR
lcl|CP064677.1_cds_QPD36415.1_3862,fieF
lcl|CP064677.1_cds_QPD36416.1_3863,pfkA
lcl|CP064677.1_cds_QPD36417.1_3864,sbp
lcl|CP064677.1_cds_QPD36418.1_3865,cdh
lcl|CP064677.1_cds_QPD36419.1_3866,tpiA
lcl|CP064677.1_cds_QPD36420.1_3867,IVL04_19840
lcl|CP064677.1_cds_QPD36421.1_3868,IVL04_19845
lcl|CP064677.1_cds_QPD36422.1_3869,IVL04_19850
lcl|CP064677.1_cds_QPD36423.1_3870,uspD
lcl|CP064677.1_cds_QPD36424.1_3871,fpr
lcl|CP064677.1_cds_QPD36425.1_3872,glpX
lcl|CP064677.1_cds_QPD36426.1_3873,glpK
lcl|CP064677.1_cds_QPD36427.1_3874,glpF
lcl|CP064677.1_cds_QPD36428.1_3875,zapB
lcl|CP064677.1_cds_QPD36429.1_3876,rraA
lcl|CP064677.1_cds_QPD36430.1_3877,menA
lcl|CP064677.1_cds_QPD36431.1_3878,hslU
lcl|CP064677.1_cds_QPD36432.1_3879,hslV
lcl|CP064677.1_cds_QPD36433.1_3880,ftsN
lcl|CP064677.1_cds_QPD36434.1_3881,cytR
lcl|CP064677.1_cds_QPD36435.1_3882,priA
lcl|CP064677.1_cds_QPD36436.1_3883,rpmE
lcl|CP064677.1_cds_QPD36437.1_3884,IVL04_19925
lcl|CP064677.1_cds_QPD36438.1_3885,metJ
lcl|CP064677.1_cds_QPD36439.1_3886,metB
lcl|CP064677.1_cds_QPD36440.1_3887,metL
lcl|CP064677.1_cds_QPD36441.1_3888,metF
lcl|CP064677.1_cds_QPD36442.1_3889,katG
lcl|CP064677.1_cds_QPD36443.1_3890,yijE
lcl|CP064677.1_cds_QPD36444.1_3891,IVL04_19960
lcl|CP064677.1_cds_QPD36445.1_3892,gldA
lcl|CP064677.1_cds_QPD36446.1_3893,fsa
lcl|CP064677.1_cds_QPD36447.1_3894,ptsP
lcl|CP064677.1_cds_QPD36448.1_3895,IVL04_19980
lcl|CP064677.1_cds_QPD36449.1_3896,IVL04_19985
lcl|CP064677.1_cds_QPD36450.1_3897,IVL04_19990
lcl|CP064677.1_cds_QPD36451.1_3898,IVL04_19995
lcl|CP064677.1_cds_QPD36452.1_3899,IVL04_20000
lcl|CP064677.1_cds_QPD36453.1_3900,IVL04_20005
lcl|CP064677.1_cds_QPD36454.1_3901,IVL04_20010
lcl|CP064677.1_cds_QPD36455.1_3902,ppc
lcl|CP064677.1_cds_QPD36456.1_3903,argE
lcl|CP064677.1_cds_QPD36457.1_3904,argC
lcl|CP064677.1_cds_QPD36458.1_3905,argB
lcl|CP064677.1_cds_QPD36459.1_3906,argH
lcl|CP064677.1_cds_QPD36460.1_3907,oxyR
lcl|CP064677.1_cds_QPD36461.1_3908,sthA
lcl|CP064677.1_cds_QPD36462.1_3910,IVL04_20055
lcl|CP064677.1_cds_QPD36463.1_3911,trmA
lcl|CP064677.1_cds_QPD36464.1_3912,btuB
lcl|CP064677.1_cds_QPD36465.1_3913,murI
lcl|CP064677.1_cds_QPD36466.1_3914,murB
lcl|CP064677.1_cds_QPD36467.1_3915,IVL04_20100
lcl|CP064677.1_cds_QPD36468.1_3917,tuf
lcl|CP064677.1_cds_QPD36469.1_3918,secE
lcl|CP064677.1_cds_QPD36470.1_3919,nusG
lcl|CP064677.1_cds_QPD36471.1_3920,rplK
lcl|CP064677.1_cds_QPD36472.1_3921,rplA
lcl|CP064677.1_cds_QPD36473.1_3922,rplJ
lcl|CP064677.1_cds_QPD36474.1_3923,rplL
lcl|CP064677.1_cds_QPD36475.1_3924,rpoB
lcl|CP064677.1_cds_QPD36476.1_3925,rpoC
lcl|CP064677.1_cds_QPD36477.1_3926,IVL04_20175
lcl|CP064677.1_cds_QPD36478.1_3927,thiH
lcl|CP064677.1_cds_QPD36479.1_3928,thiG
lcl|CP064677.1_cds_QPD36480.1_3929,thiS
lcl|CP064677.1_cds_QPD36481.1_3930,thiF
lcl|CP064677.1_cds_QPD36482.1_3932,thiC
lcl|CP064677.1_cds_QPD36483.1_3933,rsd
lcl|CP064677.1_cds_QPD36484.1_3934,nudC
lcl|CP064677.1_cds_QPD36485.1_3935,hemE
lcl|CP064677.1_cds_QPD36486.1_3936,nfi
lcl|CP064677.1_cds_QPD36487.1_3937,IVL04_20230
lcl|CP064677.1_cds_QPD36488.1_3938,hupA
lcl|CP064677.1_cds_QPD36489.1_3940,zraP
lcl|CP064677.1_cds_QPD36490.1_3941,zraS
lcl|CP064677.1_cds_QPD36491.1_3942,zraR
lcl|CP064677.1_cds_QPD36492.1_3943,purD
lcl|CP064677.1_cds_QPD36493.1_3944,purH
lcl|CP064677.1_cds_QPD36494.1_3945,IVL04_20290
lcl|CP064677.1_cds_QPD36495.1_3946,IVL04_20295
lcl|CP064677.1_cds_QPD36496.1_3947,metA
lcl|CP064677.1_cds_QPD36497.1_3948,aceB
lcl|CP064677.1_cds_QPD36498.1_3949,aceA
lcl|CP064677.1_cds_QPD36499.1_3950,aceK
lcl|CP064677.1_cds_QPD36500.1_3951,espL4
lcl|CP064677.1_cds_QPD36501.1_3952,iclR
lcl|CP064677.1_cds_QPD36502.1_3953,metH
lcl|CP064677.1_cds_QPD36503.1_3954,IVL04_20335
lcl|CP064677.1_cds_QPD36504.1_3955,pepE
lcl|CP064677.1_cds_QPD36505.1_3956,rluF
lcl|CP064677.1_cds_QPD36506.1_3957,IVL04_20350
lcl|CP064677.1_cds_QPD36507.1_3958,lysC
lcl|CP064677.1_cds_QPD36508.1_3959,pgi
lcl|CP064677.1_cds_QPD36509.1_3960,IVL04_20365
lcl|CP064677.1_cds_QPD36510.1_3961,IVL04_20370
lcl|CP064677.1_cds_QPD36511.1_3962,IVL04_20375
lcl|CP064677.1_cds_QPD36512.1_3963,IVL04_20380
lcl|CP064677.1_cds_QPD36513.1_3964,IVL04_20385
lcl|CP064677.1_cds_QPD36514.1_3965,IVL04_20390
lcl|CP064677.1_cds_QPD36515.1_3966,psiE
lcl|CP064677.1_cds_QPD36516.1_3967,xylE
lcl|CP064677.1_cds_QPD36517.1_3968,malG
lcl|CP064677.1_cds_QPD36518.1_3969,malF
lcl|CP064677.1_cds_QPD36519.1_3970,malE
lcl|CP064677.1_cds_QPD36520.1_3971,malK
lcl|CP064677.1_cds_QPD36521.1_3972,lamB
lcl|CP064677.1_cds_QPD36522.1_3973,malM
lcl|CP064677.1_cds_QPD36523.1_3975,ubiC
lcl|CP064677.1_cds_QPD36524.1_3976,ubiA
lcl|CP064677.1_cds_QPD36525.1_3978,dgkA
lcl|CP064677.1_cds_QPD36526.1_3979,lexA
lcl|CP064677.1_cds_QPD36527.1_3980,dinF
lcl|CP064677.1_cds_QPD36528.1_3981,IVL04_20470
lcl|CP064677.1_cds_QPD36529.1_3982,zur
lcl|CP064677.1_cds_QPD36530.1_3984,dusA
lcl|CP064677.1_cds_QPD36531.1_3985,pspG
lcl|CP064677.1_cds_QPD36532.1_3986,IVL04_20495
lcl|CP064677.1_cds_QPD36533.1_3987,dnaB
lcl|CP064677.1_cds_QPD36534.1_3988,alr
lcl|CP064677.1_cds_QPD36535.1_3989,tyrB
lcl|CP064677.1_cds_QPD36536.1_3990,IVL04_20515
lcl|CP064677.1_cds_QPD36537.1_3991,aphA
lcl|CP064677.1_cds_QPD36538.1_3992,IVL04_20525
lcl|CP064677.1_cds_QPD36539.1_3993,IVL04_20530
lcl|CP064677.1_cds_QPD36540.1_3994,uvrA
lcl|CP064677.1_cds_QPD36541.1_3995,ssb1
lcl|CP064677.1_cds_QPD36542.1_3996,IVL04_20545
lcl|CP064677.1_cds_QPD36543.1_3997,pdeC
lcl|CP064677.1_cds_QPD36544.1_3998,soxS
lcl|CP064677.1_cds_QPD36545.1_3999,soxR
lcl|CP064677.1_cds_QPD36546.1_4000,ghxP
lcl|CP064677.1_cds_QPD36547.1_4001,IVL04_20570
lcl|CP064677.1_cds_QPD36548.1_4002,espX5
lcl|CP064677.1_cds_QPD36549.1_4003,actP
lcl|CP064677.1_cds_QPD36550.1_4004,IVL04_20585
lcl|CP064677.1_cds_QPD36551.1_4005,acs
lcl|CP064677.1_cds_QPD36552.1_4006,nrfA
lcl|CP064677.1_cds_QPD36553.1_4007,nrfB
lcl|CP064677.1_cds_QPD36554.1_4008,nrfC
lcl|CP064677.1_cds_QPD36555.1_4009,nrfD
lcl|CP064677.1_cds_QPD36556.1_4011,nrfF
lcl|CP064677.1_cds_QPD36557.1_4012,nrfG
lcl|CP064677.1_cds_QPD36558.1_4013,gltP
lcl|CP064677.1_cds_QPD36559.1_4014,IVL04_20635
lcl|CP064677.1_cds_QPD36560.1_4015,fdhF
lcl|CP064677.1_cds_QPD36561.1_4016,mdtP
lcl|CP064677.1_cds_QPD36562.1_4017,mdtO
lcl|CP064677.1_cds_QPD36563.1_4018,mdtN
lcl|CP064677.1_cds_QPD36564.1_4019,IVL04_20660
lcl|CP064677.1_cds_QPD36565.1_4020,yjcS
lcl|CP064677.1_cds_QPD36566.1_4021,alsK
lcl|CP064677.1_cds_QPD36567.1_4022,alsE
lcl|CP064677.1_cds_QPD36568.1_4023,alsC
lcl|CP064677.1_cds_QPD36569.1_4024,alsA
lcl|CP064677.1_cds_QPD36570.1_4025,alsB
lcl|CP064677.1_cds_QPD36571.1_4027,rpiB
lcl|CP064677.1_cds_QPD36572.1_4028,yjdP
lcl|CP064677.1_cds_QPD36573.1_4029,phnP
lcl|CP064677.1_cds_QPD36574.1_4030,phnO
lcl|CP064677.1_cds_QPD36575.1_4031,phnN
lcl|CP064677.1_cds_QPD36576.1_4032,phnM
lcl|CP064677.1_cds_QPD36577.1_4033,phnL
lcl|CP064677.1_cds_QPD36578.1_4034,phnK
lcl|CP064677.1_cds_QPD36579.1_4035,phnJ
lcl|CP064677.1_cds_QPD36580.1_4036,phnI
lcl|CP064677.1_cds_QPD36581.1_4037,phnH
lcl|CP064677.1_cds_QPD36582.1_4038,phnG
lcl|CP064677.1_cds_QPD36583.1_4039,phnF
lcl|CP064677.1_cds_QPD36584.1_4041,phnD
lcl|CP064677.1_cds_QPD36585.1_4042,phnC
lcl|CP064677.1_cds_QPD36586.1_4043,yjdN
lcl|CP064677.1_cds_QPD36587.1_4044,IVL04_20785
lcl|CP064677.1_cds_QPD36588.1_4045,crfC
lcl|CP064677.1_cds_QPD36589.1_4046,IVL04_20795
lcl|CP064677.1_cds_QPD36590.1_4047,proP
lcl|CP064677.1_cds_QPD36591.1_4048,pmrR
lcl|CP064677.1_cds_QPD36592.1_4049,pmrB
lcl|CP064677.1_cds_QPD36593.1_4050,basR
lcl|CP064677.1_cds_QPD36594.1_4051,eptA
lcl|CP064677.1_cds_QPD36595.1_4052,adiC
lcl|CP064677.1_cds_QPD36596.1_4053,adiY
lcl|CP064677.1_cds_QPD36597.1_4055,melR
lcl|CP064677.1_cds_QPD36598.1_4056,melA
lcl|CP064677.1_cds_QPD36599.1_4057,melB
lcl|CP064677.1_cds_QPD36600.1_4058,IVL04_20855
lcl|CP064677.1_cds_QPD36601.1_4059,fumB
lcl|CP064677.1_cds_QPD36602.1_4060,dcuB
lcl|CP064677.1_cds_QPD36603.1_4061,dcuR
lcl|CP064677.1_cds_QPD36604.1_4062,dcuS
lcl|CP064677.1_cds_QPD36605.1_4063,IVL04_20880
lcl|CP064677.1_cds_QPD36606.1_4064,IVL04_20885
lcl|CP064677.1_cds_QPD36607.1_4065,ghoS
lcl|CP064677.1_cds_QPD36608.1_4066,ghoT
lcl|CP064677.1_cds_QPD36609.1_4067,lysS
lcl|CP064677.1_cds_QPD36610.1_4068,dtpC
lcl|CP064677.1_cds_QPD36611.1_4069,cadA
lcl|CP064677.1_cds_QPD36612.1_4070,cadB
lcl|CP064677.1_cds_QPD36613.1_4071,cadC
lcl|CP064677.1_cds_QPD36614.1_4072,IVL04_20930
lcl|CP064677.1_cds_QPD36615.1_4073,dsbD
lcl|CP064677.1_cds_QPD36616.1_4074,cutA
lcl|CP064677.1_cds_QPD36617.1_4075,dcuA
lcl|CP064677.1_cds_QPD36618.1_4076,aspA
lcl|CP064677.1_cds_QPD36619.1_4077,fxsA
lcl|CP064677.1_cds_QPD36620.1_4078,yjeH
lcl|CP064677.1_cds_QPD36621.1_4079,IVL04_20965
lcl|CP064677.1_cds_QPD36622.1_4080,groL
lcl|CP064677.1_cds_QPD36623.1_4081,IVL04_20975
lcl|CP064677.1_cds_QPD36624.1_4082,IVL04_20980
lcl|CP064677.1_cds_QPD36625.1_4083,epmB
lcl|CP064677.1_cds_QPD36626.1_4084,efp
lcl|CP064677.1_cds_QPD36627.1_4085,ecnA
lcl|CP064677.1_cds_QPD36628.1_4086,ecnB
lcl|CP064677.1_cds_QPD36629.1_4087,sugE
lcl|CP064677.1_cds_QPD36630.1_4088,blc
lcl|CP064677.1_cds_QPD36631.1_4089,blaEC
lcl|CP064677.1_cds_QPD36632.1_4090,frdD
lcl|CP064677.1_cds_QPD36633.1_4091,frdC
lcl|CP064677.1_cds_QPD36634.1_4092,frdB
lcl|CP064677.1_cds_QPD36635.1_4093,frdA
lcl|CP064677.1_cds_QPD36636.1_4094,epmA
lcl|CP064677.1_cds_QPD36637.1_4095,yjeM
lcl|CP064677.1_cds_QPD36638.1_4096,IVL04_21050
lcl|CP064677.1_cds_QPD36639.1_4097,IVL04_21055
lcl|CP064677.1_cds_QPD36640.1_4098,mscM
lcl|CP064677.1_cds_QPD36641.1_4099,psd
lcl|CP064677.1_cds_QPD36642.1_4100,rsgA
lcl|CP064677.1_cds_QPD36643.1_4101,orn
lcl|CP064677.1_cds_QPD36644.1_4103,queG
lcl|CP064677.1_cds_QPD36645.1_4104,nnr
lcl|CP064677.1_cds_QPD36646.1_4105,tsaE
lcl|CP064677.1_cds_QPD36647.1_4106,amiB
lcl|CP064677.1_cds_QPD36648.1_4107,mutL
lcl|CP064677.1_cds_QPD36649.1_4108,miaA
lcl|CP064677.1_cds_QPD36650.1_4109,hfq
lcl|CP064677.1_cds_QPD36651.1_4110,hflX
lcl|CP064677.1_cds_QPD36652.1_4111,hflK
lcl|CP064677.1_cds_QPD36653.1_4112,hflC
lcl|CP064677.1_cds_QPD36654.1_4113,IVL04_21150
lcl|CP064677.1_cds_QPD36655.1_4114,purA
lcl|CP064677.1_cds_QPD36656.1_4115,nsrR
lcl|CP064677.1_cds_QPD36657.1_4116,rnr
lcl|CP064677.1_cds_QPD36658.1_4117,rlmB
lcl|CP064677.1_cds_QPD36659.1_4118,IVL04_21175
lcl|CP064677.1_cds_QPD36660.1_4119,IVL04_21180
lcl|CP064677.1_cds_QPD36661.1_4120,IVL04_21185
lcl|CP064677.1_cds_QPD36662.1_4121,IVL04_21190
lcl|CP064677.1_cds_QPD36663.1_4122,IVL04_21195
lcl|CP064677.1_cds_QPD36664.1_4123,IVL04_21200
lcl|CP064677.1_cds_QPD36665.1_4124,IVL04_21205
lcl|CP064677.1_cds_QPD36666.1_4125,yjfN
lcl|CP064677.1_cds_QPD36667.1_4126,bsmA
lcl|CP064677.1_cds_QPD36668.1_4127,yjfP
lcl|CP064677.1_cds_QPD36669.1_4128,ulaR
lcl|CP064677.1_cds_QPD36670.1_4129,ulaG
lcl|CP064677.1_cds_QPD36671.1_4130,ulaA
lcl|CP064677.1_cds_QPD36672.1_4131,ulaB
lcl|CP064677.1_cds_QPD36673.1_4132,ulaC
lcl|CP064677.1_cds_QPD36674.1_4133,ulaD
lcl|CP064677.1_cds_QPD36675.1_4134,ulaE
lcl|CP064677.1_cds_QPD36676.1_4135,ulaF
lcl|CP064677.1_cds_QPD36677.1_4136,IVL04_21265
lcl|CP064677.1_cds_QPD36678.1_4137,rpsF
lcl|CP064677.1_cds_QPD36679.1_4138,priB
lcl|CP064677.1_cds_QPD36680.1_4139,rpsR
lcl|CP064677.1_cds_QPD36681.1_4140,rplI
lcl|CP064677.1_cds_QPD36682.1_4141,IVL04_21290
lcl|CP064677.1_cds_QPD36683.1_4143,ytfB
lcl|CP064677.1_cds_QPD36684.1_4144,fklB
lcl|CP064677.1_cds_QPD36685.1_4145,cycA
lcl|CP064677.1_cds_QPD36686.1_4146,ytfE
lcl|CP064677.1_cds_QPD36687.1_4148,qorB
lcl|CP064677.1_cds_QPD36688.1_4149,IVL04_21330
lcl|CP064677.1_cds_QPD36689.1_4150,cpdB
lcl|CP064677.1_cds_QPD36690.1_4151,cysQ
lcl|CP064677.1_cds_QPD36691.1_4152,IVL04_21345
lcl|CP064677.1_cds_QPD36692.1_4153,IVL04_21350
lcl|CP064677.1_cds_QPD36693.1_4154,IVL04_21355
lcl|CP064677.1_cds_QPD36694.1_4155,IVL04_21360
lcl|CP064677.1_cds_QPD36695.1_4156,msrA
lcl|CP064677.1_cds_QPD36696.1_4157,tamA
lcl|CP064677.1_cds_QPD36697.1_4158,tamB
lcl|CP064677.1_cds_QPD36698.1_4159,IVL04_21380
lcl|CP064677.1_cds_QPD36699.1_4160,chpS
lcl|CP064677.1_cds_QPD36700.1_4161,chpB
lcl|CP064677.1_cds_QPD36701.1_4162,ppa
lcl|CP064677.1_cds_QPD36702.1_4163,ytfQ
lcl|CP064677.1_cds_QPD36703.1_4164,IVL04_21405
lcl|CP064677.1_cds_QPD36704.1_4165,IVL04_21410
lcl|CP064677.1_cds_QPD36705.1_4166,yjfF
lcl|CP064677.1_cds_QPD36706.1_4167,fbp
lcl|CP064677.1_cds_QPD36707.1_4168,mpl
lcl|CP064677.1_cds_QPD36708.1_4169,IVL04_21430
lcl|CP064677.1_cds_QPD36709.1_4170,pmbA
lcl|CP064677.1_cds_QPD36710.1_4172,nrdG
lcl|CP064677.1_cds_QPD36711.1_4173,nrdD
lcl|CP064677.1_cds_QPD36712.1_4174,treC
lcl|CP064677.1_cds_QPD36713.1_4175,treB
lcl|CP064677.1_cds_QPD36714.1_4176,treR
lcl|CP064677.1_cds_QPD36715.1_4178,mgtA
lcl|CP064677.1_cds_QPD36716.1_4179,ridA
lcl|CP064677.1_cds_QPD36717.1_4180,pyrI
lcl|CP064677.1_cds_QPD36718.1_4181,pyrB
lcl|CP064677.1_cds_QPD36719.1_4182,pyrL
lcl|CP064677.1_cds_QPD36720.1_4183,IVL04_21500
lcl|CP064677.1_cds_QPD36721.1_4184,bdcA
